T,P [kPa],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,315.753,194.817,,64.928,,32.456,,16.22,,7.777,,3.88,,1.932,,0.957,,,,,,,,,,,,,,,,
150,316.501,195.279,,65.082,,32.533,,16.259,,7.796,,3.89,,1.937,,0.96,,,,,,,,,,,,,,,,
151,317.25,195.741,,65.236,,32.61,,16.297,,7.814,,3.899,,1.941,,0.962,,,,,,,,,,,,,,,,
152,317.998,196.202,,65.39,,32.687,,16.336,,7.833,,3.909,,1.946,,0.965,,0.375,,,,,,,,,,,,,,
153,318.746,196.664,,65.544,,32.764,,16.374,,7.852,,3.918,,1.951,,0.967,,0.376,,,,,,,,,,,,,,
154,319.494,197.125,,65.698,,32.841,,16.413,,7.87,,3.927,,1.956,,0.97,,0.377,,,,,,,,,,,,,,
155,320.242,197.587,,65.852,,32.918,,16.452,,7.889,,3.937,,1.96,,0.972,,0.378,,,,,,,,,,,,,,
156,320.99,198.049,,66.006,,32.995,,16.49,,7.907,,3.946,,1.965,,0.975,,0.379,,,,,,,,,,,,,,
157,321.738,198.51,,66.16,,33.073,,16.529,,7.926,,3.955,,1.97,,0.977,,0.38,,,,,,,,,,,,,,
158,322.486,198.972,,66.314,,33.15,,16.567,,7.944,,3.965,,1.975,,0.979,,0.382,,,,,,,,,,,,,,
159,323.235,199.434,,66.468,,33.227,,16.606,,7.963,,3.974,,1.979,,0.982,,0.383,,,,,,,,,,,,,,
160,323.983,199.895,,66.622,,33.304,,16.644,,7.982,,3.983,,1.984,,0.984,,0.384,,,,,,,,,,,,,,
161,324.731,200.357,,66.776,,33.381,,16.683,,8,,3.993,,1.989,,0.987,,0.385,,,,,,,,,,,,,,
162,325.479,200.819,,66.93,,33.458,,16.722,,8.019,,4.002,,1.994,,0.989,,0.386,,,,,,,,,,,,,,
163,326.227,201.28,,67.084,,33.535,,16.76,,8.037,,4.011,,1.998,,0.992,,0.387,,,,,,,,,,,,,,
164,326.975,201.742,,67.238,,33.612,,16.799,,8.056,,4.021,,2.003,,0.994,,0.388,,,,,,,,,,,,,,
165,327.723,202.203,,67.392,,33.689,,16.837,,8.075,,4.03,,2.008,,0.996,,0.389,,,,,,,,,,,,,,
166,328.471,202.665,,67.546,,33.766,,16.876,,8.093,,4.039,,2.013,,0.999,,0.39,,,,,,,,,,,,,,
167,329.219,203.127,,67.7,,33.843,,16.914,,8.112,,4.049,,2.017,,1.001,,0.391,,,,,,,,,,,,,,
168,329.968,203.588,,67.854,,33.92,,16.953,,8.13,,4.058,,2.022,,1.004,,0.392,,,,,,,,,,,,,,
169,330.716,204.05,,68.008,,33.997,,16.992,,8.149,,4.067,,2.027,,1.006,,0.393,,,,,,,,,,,,,,
170,331.464,204.512,,68.161,,34.074,,17.03,,8.167,,4.077,,2.031,,1.009,,0.394,,,,,,,,,,,,,,
171,332.212,204.973,,68.315,,34.151,,17.069,,8.186,,4.086,,2.036,,1.011,,0.395,,,,,,,,,,,,,,
172,332.96,205.435,,68.469,,34.228,,17.107,,8.204,,4.095,,2.041,,1.013,,0.396,,,,,,,,,,,,,,
173,333.708,205.896,,68.623,,34.305,,17.146,,8.223,,4.105,,2.046,,1.016,,0.397,,,,,,,,,,,,,,
174,334.456,206.358,,68.777,,34.382,,17.184,,8.242,,4.114,,2.05,,1.018,,0.398,,,,,,,,,,,,,,
175,335.204,206.82,,68.931,,34.459,,17.223,,8.26,,4.123,,2.055,,1.021,,0.399,,,,,,,,,,,,,,
176,335.952,207.281,,69.085,,34.536,,17.261,,8.279,,4.133,,2.06,,1.023,,0.401,,,,,,,,,,,,,,
177,336.7,207.743,,69.239,,34.613,,17.3,,8.297,,4.142,,2.064,,1.025,,0.402,,,,,,,,,,,,,,
178,337.448,208.205,,69.393,,34.69,,17.339,,8.316,,4.151,,2.069,,1.028,,0.403,,,,,,,,,,,,,,
179,338.197,208.666,,69.547,,34.767,,17.377,,8.334,,4.161,,2.074,,1.03,,0.404,,,,,,,,,,,,,,
180,338.945,209.128,,69.701,,34.844,,17.416,,8.353,,4.17,,2.079,,1.033,,0.405,,0.194,,,,,,,,,,,,
181,339.693,209.589,,69.855,,34.921,,17.454,,8.371,,4.179,,2.083,,1.035,,0.406,,0.195,,,,,,,,,,,,
182,340.441,210.051,,70.009,,34.998,,17.493,,8.39,,4.189,,2.088,,1.037,,0.407,,0.196,,,,,,,,,,,,
183,341.189,210.513,,70.163,,35.075,,17.531,,8.409,,4.198,,2.093,,1.04,,0.408,,0.196,,,,,,,,,,,,
184,341.937,210.974,,70.317,,35.152,,17.57,,8.427,,4.207,,2.097,,1.042,,0.409,,0.197,,,,,,,,,,,,
185,342.685,211.436,,70.47,,35.229,,17.608,,8.446,,4.217,,2.102,,1.045,,0.41,,0.197,,,,,,,,,,,,
186,343.433,211.897,,70.624,,35.306,,17.647,,8.464,,4.226,,2.107,,1.047,,0.411,,0.198,,,,,,,,,,,,
187,344.181,212.359,,70.778,,35.383,,17.685,,8.483,,4.235,,2.111,,1.049,,0.412,,0.199,,,,,,,,,,,,
188,344.929,212.821,,70.932,,35.46,,17.724,,8.501,,4.245,,2.116,,1.052,,0.413,,0.199,,,,,,,,,,,,
189,345.677,213.282,,71.086,,35.537,,17.763,,8.52,,4.254,,2.121,,1.054,,0.414,,0.2,,,,,,,,,,,,
190,346.426,213.744,,71.24,,35.614,,17.801,,8.538,,4.263,,2.126,,1.057,,0.415,,0.2,,,,,,,,,,,,
191,347.174,214.206,,71.394,,35.691,,17.84,,8.557,,4.273,,2.13,,1.059,,0.416,,0.201,,,,,,,,,,,,
